reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,scope1_tco2e,scope2_tco2e,total_emissions_tco2e,emission_intensity,grid_connected,grid,primary_fuel,important_notes,year_range,matched_name,matched_address,state_1,latitude,longitude
NEOEN AUSTRALIA PTY. LTD.,WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,2894751.0,804098.0,491.0,2887.0,3378.0,0.004200980477503986,On,NEM,Solar,,2023-24,Western Downs Green Power Hub,"suite 21/570 George St, Sydney NSW 2000, Australia",NSW,-33.8740885,151.2073543
NEOEN AUSTRALIA PTY. LTD.,CORPORATE TOTAL,C,,12374212.0,3437281.0,1831.0,34026.0,35857.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
NEWGEN KWINANA HOLDINGS PTY LTD,KWINANA GAS FIRED POWER STATION,F,WA,6804196.0,1890055.0,755148.0,650.0,755798.0,0.3998814849303327,On,SWIS,Gas,,2023-24,AGL Kwinana Power Station,"1 Burton Pl, Kwinana Beach WA 6167, Australia",WA,-32.2241757,115.77814
NEWGEN KWINANA HOLDINGS PTY LTD,CORPORATE TOTAL,C,,6804196.0,1890055.0,755148.0,650.0,755798.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
NRG VICTORIA I PTY LTD,GLADSTONE POWER STATION,F,QLD,23681515.0,6578199.0,6492467.0,46061.0,6538528.0,0.993969321998316,On,NEM,Black Coal,,2023-24,NRG Gladstone Power Station,"353 Hanson Rd, Gladstone Central QLD 4680, Australia",QLD,-23.8487488,151.2183353
NRG VICTORIA I PTY LTD,CORPORATE TOTAL,C,,23681515.0,6578199.0,6492467.0,46061.0,6538528.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
OAKEY 1 NEW HOLDCO PTY LTD,OAKEY 1 SOLAR FARM,F,QLD,156158.0,43377.0,0.0,0.0,0.0,0.0,On,NEM,Solar,,2023-24,Oakey Solar Farm,"12871 Warrego Hwy, Oakey QLD 4401, Australia",QLD,-27.402454,151.64476969999998
OAKEY 1 NEW HOLDCO PTY LTD,CORPORATE TOTAL,C,,156158.0,43377.0,0.0,0.0,0.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
OJRP HOLDCO PTY LTD,DULACCA WIND FARM,F,QLD,1912229.0,531175.0,203.0,829.0,1032.0,0.001942862521767779,On,NEM,Wind,,2023-24,Dulacca Wind Farm,"Dulacca QLD 4424, Australia",QLD,-26.6375429,149.87108709999998
OJRP HOLDCO PTY LTD,CORPORATE TOTAL,C,,1912229.0,531175.0,203.0,829.0,1032.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
ORIGIN ENERGY LIMITED,BALLARAT SOLAR PARK,F,VIC,1227.0,341.0,0.0,1.0,1.0,0.002932551319648094,On,NEM,Solar,,2023-24,Ballarat Solar Company,"Shed 12/102 Fussell St, Ballarat East VIC 3350, Australia",VIC,-37.5612559,143.8916453
ORIGIN ENERGY LIMITED,BENDIGO SOLAR PARK,F,VIC,1478.0,410.0,0.0,3.0,3.0,0.007317073170731708,On,NEM,Solar,,2023-24,Solar Pro Bendigo,"96 Rowena St, East Bendigo VIC 3550, Australia",VIC,-36.7426297,144.3072642
ORIGIN ENERGY LIMITED,DARLING DOWNS POWER STATION,F,QLD,4814900.0,1337472.0,584435.0,14540.0,598975.0,0.4478411510670878,On,NEM,Gas,,2023-24,Darling Downs Gas Power Station,"121 Grahams Rd, Kogan QLD 4406, Australia",QLD,-27.1164455,150.89549250000002
ORIGIN ENERGY LIMITED,ERARING POWER STATION,F,NSW,56223522.0,15617645.0,13535335.0,14885.0,13550220.0,0.8676224872572017,On,NEM,Black Coal,,2023-24,Origin Energy Eraring Power Station,"Rocky Point Rd, Eraring NSW 2264, Australia",NSW,-33.0653926,151.5196425
ORIGIN ENERGY LIMITED,LA TROBE,F,VIC,1.0,0.0,0.0,0.0,0.0,,On,NEM,Gas,,2023-24,La Trobe University,"Plenty Rd, Bundoora VIC 3086, Australia",VIC,-37.7203337,145.04706149999998
ORIGIN ENERGY LIMITED,LADBROKE GROVE POWER STATION,F,SA,212950.0,59153.0,30118.0,252.0,30370.0,0.5134143661352764,On,NEM,Gas,,2023-24,"Origin Energy, Ladbroke Grove Generation Station","Monbulla SA 5277, Australia",SA,-37.4567796,140.7829467
ORIGIN ENERGY LIMITED,MORTLAKE POWER STATION,F,VIC,1617544.0,449318.0,251299.0,5975.0,257274.0,0.5725877886040621,On,NEM,Gas,,2023-24,Mortlake Power Station,"Connewarren Ln, Mortlake VIC 3272, Australia",VIC,-38.0629726,142.6678811
ORIGIN ENERGY LIMITED,MT STUART POWER STATION,F,QLD,129382.0,35940.0,35233.0,3761.0,38994.0,1.0849749582637729,On,NEM,Diesel,,2023-24,Mount Stuart Power Station,"Bruce Hwy, Stuart QLD 4811, Australia",QLD,-19.3379375,146.8513486
ORIGIN ENERGY LIMITED,ORIGIN ENERGY ERARING BATTERY,F,NSW,0.0,0.0,616.0,22.0,638.0,,On,NEM,Battery,,2023-24,Origin Energy Eraring Power Station,"Rocky Point Rd, Eraring NSW 2264, Australia",NSW,-33.0653926,151.5196425
ORIGIN ENERGY LIMITED,QUARANTINE POWER STATION,F,SA,436603.0,121279.0,72916.0,754.0,73670.0,0.6074423436868708,On,NEM,Gas,,2023-24,Quarantine Power Station,"Unnamed Road, Torrens Island SA 5015, Australia",SA,-34.7801689,138.5221239
ORIGIN ENERGY LIMITED,ROMA POWER STATION,F,QLD,80579.0,22383.0,14958.0,821.0,15779.0,0.7049546530849305,On,NEM,Gas,,2023-24,Origin Energy Roma Power Station,"Roma QLD 4455, Australia",QLD,-26.5771878,148.8400888
ORIGIN ENERGY LIMITED,SHOALHAVEN SCHEME,F,NSW,387401.0,107611.0,4.0,85852.0,85856.0,0.7978366523868378,On,NEM,Hydro,,2023-24,Shoalhaven City Council,"Shoalhaven City Council, NSW, Australia",NSW,-35.0810677,150.48922919999998
ORIGIN ENERGY LIMITED,URANQUINTY POWER STATION,F,NSW,1813396.0,503721.0,303987.0,3922.0,307909.0,0.6112689365740162,On,NEM,Gas,,2023-24,Uranquinty Power Station,"280 Uranquinty Cross Rd, Uranquinty NSW 2652, Australia",NSW,-35.1793949,147.2149902
ORIGIN ENERGY LIMITED,CORPORATE TOTAL,C,,65718983.0,18255273.0,14828901.0,130788.0,14959689.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,GRANVILLE HARBOUR WIND FARM,F,TAS,1286049.0,357236.0,30.0,95.0,125.0,0.00034990874379961707,On,NEM,Wind,,2023-24,Granville Harbour,"Granville Harbour, Australia",,-41.8,145.0
PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,CORPORATE TOTAL,C,,1286049.0,357236.0,30.0,95.0,125.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
PALISADE WATERLOO HOLDINGS PTY LTD,WATERLOO WIND FARM,F,SA,1091353.0,303154.0,130.0,177.0,307.0,0.0010126866213211766,On,NEM,Wind,,2023-24,Waterloo Wind Farm,"91 Schutz Road, Waterloo SA 5413, Australia",SA,-34.001060300000006,138.9110041
PALISADE WATERLOO HOLDINGS PTY LTD,CORPORATE TOTAL,C,,1091353.0,303154.0,130.0,177.0,307.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
PARF COMPANY 2 PTY LTD,RYE PARK WIND FARM,F,NSW,1618650.0,449625.0,102.0,1771.0,1873.0,0.004165693633583542,On,NEM,Wind,,2023-24,Rye Park Wind Farm,"9X83+Q8, Rye Park NSW 2586, Australia",NSW,-34.6330637,148.95325409999998
PARF COMPANY 2 PTY LTD,CORPORATE TOTAL,C,,1618650.0,449625.0,102.0,1771.0,1873.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
PEAK RENEWABLES HOLDINGS PTY LTD,BURRINJUCK HYDRO,F,NSW,402669.0,111853.0,10.0,14.0,24.0,0.0002145673339114731,On,NEM,Hydro,,2023-24,Burrinjuck Power Station,"Burrinjuck NSW 2582, Australia",NSW,-35.001272199999995,148.58285379999998
PEAK RENEWABLES HOLDINGS PTY LTD,HUME HYDRO,F,NSW,672667.0,186852.0,23.0,110.0,133.0,0.0007117932909468457,On,NEM,Hydro,,2023-24,Hume Lake Dam,"Hume Dam Wall, 3 Little Mitta St, Lake Hume Village NSW 2640, Australia",NSW,-36.1078345,147.03147769999998
PEAK RENEWABLES HOLDINGS PTY LTD,KEEPIT HYDRO,F,NSW,45530.0,12647.0,9.0,0.0,9.0,0.0007116312168893809,On,NEM,Hydro,,2023-24,Keepit Power Station,"LOT 132 Keepit Dam Rd, Keepit NSW 2340, Australia",NSW,-30.8813898,150.4909994
PEAK RENEWABLES HOLDINGS PTY LTD,MT MERCER WIND FARM PTY LTD,F,VIC,927519.0,257644.0,51.0,503.0,554.0,0.0021502538386300478,On,NEM,Wind,,2023-24,Mount Mercer Wind Farm,"286 Shelford-mt Mercer Rd, Mount Mercer VIC 3352, Australia",VIC,-37.8318698,143.88846329999998
PEAK RENEWABLES HOLDINGS PTY LTD,MT MILLAR WIND FARM PTY LTD,F,SA,517787.0,143830.0,36.0,6.0,42.0,0.00029201140234999653,On,NEM,Wind,,2023-24,Mount Millar Wind Farm,"362 Range Rd, Cowell SA 5602, Australia",SA,-33.6255531,136.7039082
PEAK RENEWABLES HOLDINGS PTY LTD,CORPORATE TOTAL,C,,2566172.0,712826.0,129.0,633.0,762.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,PELICAN POINT POWER STATION,F,SA,6078239.0,1688400.0,677090.0,2844.0,679934.0,0.40270907367922293,On,NEM,Gas,,2023-24,Pelican Point Power,"Pelican Point Rd, Outer Harbor SA 5018, Australia",SA,-34.7646862,138.5051512
INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,CORPORATE TOTAL,C,,6078239.0,1688400.0,677090.0,2844.0,679934.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
RIO TINTO LIMITED,CAPE LAMBERT POWER STATION,F,WA,649478.0,180411.0,108551.0,0.0,108551.0,0.6016872585374506,On,NWIS,Gas,,2023-24,Cape Lambert,"Cape Lambert, Point Samson, Australia",,-20.5833333,117.1666667
RIO TINTO LIMITED,PARABURDOO POWER STATION,F,WA,2049108.0,569197.0,289565.0,0.0,289565.0,0.5087254500638619,On,NWIS,Gas,,2023-24,Paraburdoo Power Station,"Innawanga WA 6751, Australia",WA,-23.223817,117.6136942
RIO TINTO LIMITED,WEST ANGELAS POWER STATION,F,WA,1337041.0,371400.0,197559.0,0.0,197559.0,0.5319305331179321,On,NWIS,Gas,,2023-24,West Angelas Powerstation,"Unnamed Road, Newman WA 6753, Australia",WA,-23.153984,118.7241516
RIO TINTO LIMITED,YURRALYI MAYA POWER STATION,F,WA,2540006.0,705557.0,410351.0,0.0,410351.0,0.5815986518452797,On,NWIS,Gas,,2023-24,Yurralyi Maya Power Station,"Maitland WA 6714, Australia",WA,-20.7637215,116.7427853
RIO TINTO LIMITED,CORPORATE TOTAL,C,,6575633.0,1826565.0,1006026.0,0.0,1006026.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
PORT ADELAIDE ENERGY PTY LTD,SNAPPER POINT POWER STATION,F,SA,138465.0,38462.0,26704.0,615.0,27319.0,0.7102854765742811,On,NEM,Gas,,2023-24,Snapper Point Power Station,"Pelican Point Rd, Outer Harbor SA 5018, Australia",SA,-34.764415,138.507737
PORT ADELAIDE ENERGY PTY LTD,CORPORATE TOTAL,C,,138465.0,38462.0,26704.0,615.0,27319.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
POWER AND WATER CORPORATION,ALPURRURULAM (LAKE NASH),F,NT,5906.0,1641.0,1222.0,0.0,1222.0,0.7446678854357099,Off,Off-grid,Diesel,,2023-24,Alpurrurulam,"Alpurrurulam NT 4825, Australia",NT,-20.9841916,137.847666
POWER AND WATER CORPORATION,AMANBIDGI (KILDURK),F,NT,1523.0,423.0,390.0,0.0,390.0,0.9219858156028369,Off,Off-grid,Diesel,,2023-24,Amanbidji Access,"Amanbidji Access, Baines NT 0852, Australia",NT,-16.1852745,129.6407049
POWER AND WATER CORPORATION,"AMPILATWATJA (ALPARRA, AMMAROO)",F,NT,16729.0,4647.0,2935.0,0.0,2935.0,0.6315902732945987,Off,Off-grid,Diesel,,2023-24,Artists of Ampilatwatja,"Lot 46, Ampilatwatja NT 0872, Australia",NT,-21.6579629,135.224714
POWER AND WATER CORPORATION,AMUNTURANGU (MOUNT LIEBIG),F,NT,3207.0,891.0,564.0,0.0,564.0,0.632996632996633,Off,Off-grid,Diesel,,2023-24,Mount Liebig,"Mount Liebig NT 0872, Australia",NT,-23.265959100000003,131.2722316
POWER AND WATER CORPORATION,APUTULA (FINKE),F,NT,4178.0,1161.0,717.0,0.0,717.0,0.6175710594315246,Off,Off-grid,Diesel,,2023-24,Finke,"Finke NT 0872, Australia",NT,-25.5821522,134.5779806
POWER AND WATER CORPORATION,AREYONGA (UTJU),F,NT,3529.0,980.0,601.0,0.0,601.0,0.613265306122449,Off,Off-grid,Diesel,,2023-24,Utju Drive,"Utju Dr, Areyonga NT 0872, Australia",NT,-24.0734509,132.2690068
POWER AND WATER CORPORATION,ATITJERE (HARTS RANGE),F,NT,3556.0,988.0,590.0,0.0,590.0,0.597165991902834,Off,Off-grid,Diesel,,2023-24,Atitjere,"Atitjere, NT 0872, Australia",NT,-22.985241,134.9315766
POWER AND WATER CORPORATION,BORROLOOLA GENERATION,F,NT,23734.0,6593.0,4229.0,0.0,4229.0,0.6414378886698013,Off,Off-grid,Diesel,,2023-24,Borroloola,"Borroloola NT 0854, Australia",NT,-16.070278,136.307222
POWER AND WATER CORPORATION,BULLA CAMP,F,NT,1123.0,312.0,300.0,0.0,300.0,0.9615384615384616,Off,Off-grid,Diesel,,2023-24,Bulla Camp Primary School,"Lot 1 Bulla Camp Community, Off Victoria Highway, Baines NT 0852, Australia",NT,-15.768874799999995,130.0393456
POWER AND WATER CORPORATION,BULMAN,F,NT,5054.0,1404.0,964.0,0.0,964.0,0.6866096866096866,Off,Off-grid,Diesel,,2023-24,Bulman Weemol,"Bulman Weemol NT 0852, Australia",NT,-13.663028,134.3317308
POWER AND WATER CORPORATION,DALY WATERS GENERATION,F,NT,6248.0,1736.0,1300.0,0.0,1300.0,0.7488479262672811,Off,Off-grid,Diesel,,2023-24,Daly Waters Pub,"16 Stuart St, Daly Waters NT 0852, Australia",NT,-16.2536786,133.36958990000002
POWER AND WATER CORPORATION,ELLIOT GENERATION,F,NT,11798.0,3277.0,2345.0,0.0,2345.0,0.7155935306682941,Off,Off-grid,Gas,,2023-24,Elliott Projects,"7/9 Myrtle St, North Sydney NSW 2060, Australia",NSW,-33.8312314,151.20428669999998
POWER AND WATER CORPORATION,ENGAWALA (ALCOOTA),F,NT,2320.0,644.0,477.0,0.0,477.0,0.7406832298136646,Off,Off-grid,Diesel,,2023-24,Engawala,"Engawala NT 0872, Australia",NT,-22.8036906,134.4554661
POWER AND WATER CORPORATION,EPENARRA (WUTUNUGURRA),F,NT,3042.0,845.0,705.0,0.0,705.0,0.834319526627219,Off,Off-grid,Diesel,,2023-24,Wutunugurra,"Wutunugurra NT 0872, Australia",NT,-20.4626041,135.2512773
POWER AND WATER CORPORATION,EVA VALLEY,F,NT,1220.0,339.0,287.0,0.0,287.0,0.8466076696165191,Off,Off-grid,Diesel,,2023-24,Eva Valley,"Eva Valley NT 0822, Australia",NT,-13.1298444,131.0142497
POWER AND WATER CORPORATION,GALIWINKU (ELCHO ISLAND),F,NT,32719.0,9089.0,5873.0,0.0,5873.0,0.6461656947959071,Off,Off-grid,Diesel,,2023-24,Galiwinku,"Galiwinku NT 0822, Australia",NT,-12.0277682,135.56503770000003
POWER AND WATER CORPORATION,GAPUWIYAK (LAKE EVELLA),F,NT,13952.0,3876.0,2413.0,0.0,2413.0,0.6225490196078431,Off,Off-grid,Diesel,,2023-24,Lake Evella,"Lake Evella, Gapuwiyak NT 0880, Australia",NT,-12.5125,135.80249999999998
POWER AND WATER CORPORATION,GUNBALANYA (OENPELLI),F,NT,20993.0,5831.0,3691.0,0.0,3691.0,0.6329960555650832,Off,Off-grid,Diesel,,2023-24,Gunbalanya,"Gunbalanya NT 0822, Australia",NT,-12.3320023,133.0417802
POWER AND WATER CORPORATION,IKUNTJI (HAASTS BLUFF),F,NT,2403.0,668.0,560.0,0.0,560.0,0.8383233532934131,Off,Off-grid,Diesel,,2023-24,Haasts Bluff,"Haasts Bluff NT 0872, Australia",NT,-23.4471526,131.88220909999998
POWER AND WATER CORPORATION,IMANGARA (MURRAY DOWNS),F,NT,1154.0,321.0,279.0,0.0,279.0,0.8691588785046729,Off,Off-grid,Diesel,,2023-24,Imangara,"Imangara, Davenport NT 0872, Australia",NT,-21.0492276,134.6804761
POWER AND WATER CORPORATION,IMANPA (MOUNT EBENEZER),F,NT,2287.0,635.0,458.0,0.0,458.0,0.721259842519685,Off,Off-grid,Diesel,,2023-24,Mount Ebenezer,"Mount Ebenezer, Imanpa NT 0872, Australia",NT,-25.1019444,132.57166669999998
POWER AND WATER CORPORATION,KALKARINGI (WAVE HILL),F,NT,10114.0,2809.0,1970.0,0.0,1970.0,0.7013171947312211,Off,Off-grid,Diesel,,2023-24,Kalkarindji,"Kalkarindji NT 0852, Australia",NT,-17.4480442,130.8310031
POWER AND WATER CORPORATION,KALTUKATJARA (DOCKER RIVER),F,NT,5866.0,1629.0,955.0,0.0,955.0,0.5862492326580724,Off,Off-grid,Diesel,,2023-24,Kaltukatjara,"Kaltukatjara NT 0872, Australia",NT,-24.8736576,129.082823
POWER AND WATER CORPORATION,LAJAMANU (HOOKER CREEK),F,NT,12302.0,3417.0,1982.0,0.0,1982.0,0.5800409716125257,Off,Off-grid,Diesel,,2023-24,Hooker Creek,"Hooker Creek, Lajamanu NT 0852, Australia",NT,-18.3365,130.636993
POWER AND WATER CORPORATION,LARAMBA (NAPPERBY),F,NT,3905.0,1085.0,758.0,0.0,758.0,0.6986175115207374,Off,Off-grid,Diesel,,2023-24,Napperby,"Napperby, Laramba NT 0872, Australia",NT,-22.5372946,132.7712369
POWER AND WATER CORPORATION,MANINGRIDA,F,NT,38924.0,10812.0,6560.0,0.0,6560.0,0.6067332593414725,Off,Off-grid,Diesel,,2023-24,Maningrida,"Maningrida NT 0822, Australia",NT,-12.0551674,134.2313799
POWER AND WATER CORPORATION,MILIKAPITI (SNAKE BAY),F,NT,9648.0,2680.0,2071.0,0.0,2071.0,0.7727611940298508,Off,Off-grid,Diesel,,2023-24,Snake Bay Airport,"Milikapiti NT 0822, Australia",NT,-11.4227161,130.6530109
POWER AND WATER CORPORATION,MILINGIMBI,F,NT,14619.0,4061.0,2568.0,0.0,2568.0,0.6323565624230485,Off,Off-grid,Diesel,,2023-24,Milingimbi,"Milingimbi NT 0822, Australia",NT,-12.1029214,134.91860150000002
POWER AND WATER CORPORATION,MILYAKBURRA (BICKERTON ISLAND),F,NT,3241.0,900.0,562.0,0.0,562.0,0.6244444444444445,Off,Off-grid,Diesel,,2023-24,Milyakburra,"Milyakburra NT 0822, Australia",NT,-13.783246300000002,136.1961739
POWER AND WATER CORPORATION,MINJILANG (CROKER ISLAND),F,NT,5086.0,1413.0,905.0,0.0,905.0,0.640481245576787,Off,Off-grid,Diesel,,2023-24,Minjilang,"Minjilang NT 0822, Australia",NT,-11.1492952,132.5785263
POWER AND WATER CORPORATION,MINYERRI (HODGSON DOWNS),F,NT,8795.0,2443.0,1500.0,0.0,1500.0,0.6139991813344249,Off,Off-grid,Diesel,,2023-24,Miniyeri,"Miniyeri NT 0852, Australia",NT,-15.2193622,134.07881559999998
POWER AND WATER CORPORATION,NAUIYU NAMBIYU (DALY RIVER),F,NT,12182.0,3384.0,1308.0,0.0,1308.0,0.38652482269503546,Off,Off-grid,Diesel,,2023-24,Nauiyu,"Nauiyu NT 0822, Australia",NT,-13.7503914,130.6895874
POWER AND WATER CORPORATION,NGUIU (BATHURST ISLAND),F,NT,27895.0,7749.0,4740.0,0.0,4740.0,0.6116918312040264,Off,Off-grid,Diesel,,2023-24,Wurrumiyanga,"Wurrumiyanga NT 0822, Australia",NT,-11.7619224,130.6317999
POWER AND WATER CORPORATION,NGUKURR (ROPER RIVER),F,NT,20912.0,5809.0,3842.0,0.0,3842.0,0.6613875021518334,Off,Off-grid,Diesel,,2023-24,Ngukurr,"Ngukurr NT 0852, Australia",NT,-14.733834000000002,134.7322863
POWER AND WATER CORPORATION,NUMBULWAR (ROSE RIVER),F,NT,11160.0,3100.0,2200.0,0.0,2200.0,0.7096774193548387,Off,Off-grid,Diesel,,2023-24,Numbulwar,"Numbulwar NT 0822, Australia",NT,-14.2787572,135.7408199
POWER AND WATER CORPORATION,NYIRRIPI (WAITE CREEK),F,NT,3892.0,1081.0,616.0,0.0,616.0,0.5698427382053654,Off,Off-grid,Diesel,,2023-24,Nyirripi Store,"Nyirripi, NT 0872, Australia",NT,-22.649659,130.55213899999998
POWER AND WATER CORPORATION,ORWAITILLA (CANTEEN CREEK),F,NT,2879.0,800.0,587.0,0.0,587.0,0.73375,Off,Off-grid,Diesel,,2023-24,Canteen Creek,"Canteen Creek NT 0872, Australia",NT,-20.6440035,135.587927
POWER AND WATER CORPORATION,PALUMPA,F,NT,6352.0,1764.0,1263.0,0.0,1263.0,0.7159863945578231,Off,Off-grid,Diesel,,2023-24,Nganmarriyanga,"Nganmarriyanga NT 0822, Australia",NT,-14.3523927,129.8822501
POWER AND WATER CORPORATION,PAPUNYA,F,NT,7304.0,2029.0,1451.0,0.0,1451.0,0.7151306062099556,Off,Off-grid,Diesel,,2023-24,Papunya,"Papunya NT 0872, Australia",NT,-23.2053323,131.9112738
POWER AND WATER CORPORATION,PEPPIMENARTI,F,NT,4574.0,1270.0,929.0,0.0,929.0,0.731496062992126,Off,Off-grid,Diesel,,2023-24,Peppimenarti,"Peppimenarti NT 0822, Australia",NT,-14.1501858,130.0762599
POWER AND WATER CORPORATION,PIDGEON HOLE,F,NT,2222.0,617.0,489.0,0.0,489.0,0.7925445705024311,Off,Off-grid,Diesel,,2023-24,Pigeon Hole,"Pigeon Hole NT 0852, Australia",NT,-16.8148579,131.2196946
POWER AND WATER CORPORATION,PIRLANGIMPI (GARDEN POINT),F,NT,8504.0,2362.0,1836.0,0.0,1836.0,0.777307366638442,Off,Off-grid,Diesel,,2023-24,Pirlangimpi,"Pirlangimpi NT 0822, Australia",NT,-11.405157,130.41733209999998
POWER AND WATER CORPORATION,RAMINGINING,F,NT,17284.0,4801.0,3007.0,0.0,3007.0,0.626327848364924,Off,Off-grid,Diesel,,2023-24,Ramingining,"Ramingining NT 0822, Australia",NT,-12.3285681,134.9280587
POWER AND WATER CORPORATION,ROBINSON RIVER,F,NT,4079.0,1133.0,830.0,0.0,830.0,0.732568402471315,Off,Off-grid,Diesel,,2023-24,Robinson River,"Robinson River, Northern Territory, Australia",NT,-16.1585232,137.1750735
POWER AND WATER CORPORATION,TARA (NEUTRAL JUNCTION),F,NT,1147.0,319.0,274.0,0.0,274.0,0.8589341692789969,Off,Off-grid,Diesel,,2023-24,Neutral Junction Store,"Neutral Jct, Davenport NT 0872, Australia",NT,-21.51445,133.99469
POWER AND WATER CORPORATION,TI TREE GENERATION,F,NT,8991.0,2498.0,1816.0,0.0,1816.0,0.7269815852682145,Off,Off-grid,Diesel,,2023-24,Ti-Tree Roadhouse,"LOT 3 Stuart Hwy, Ti Tree NT 0872, Australia",NT,-22.1308241,133.4163989
POWER AND WATER CORPORATION,TIMBER CREEK,F,NT,9651.0,2681.0,1801.0,0.0,1801.0,0.6717642670645282,Off,Off-grid,Diesel,,2023-24,Timber Creek,"Timber Creek NT 0852, Australia",NT,-15.6458527,130.46683489999998
POWER AND WATER CORPORATION,TITJIKALA (MARYVALE),F,NT,3489.0,969.0,240.0,0.0,240.0,0.2476780185758514,Off,Off-grid,Diesel,,2023-24,Titjikala,"Titjikala NT 0872, Australia",NT,-24.674782,134.0764527
POWER AND WATER CORPORATION,UMBAKUMBA,F,NT,11380.0,3161.0,2311.0,0.0,2311.0,0.7310977538753559,Off,Off-grid,Diesel,,2023-24,Umbakumba,"Umbakumba NT 0822, Australia",NT,-13.8616879,136.81172949999998
POWER AND WATER CORPORATION,WADEYE (PORT KEATS),F,NT,36353.0,10098.0,6721.0,0.0,6721.0,0.6655773420479303,Off,Off-grid,Gas,,2023-24,Wadeye,"Wadeye NT 0822, Australia",NT,-14.2415573,129.5207589
POWER AND WATER CORPORATION,WALUNGURRU (KINTORE),F,NT,7320.0,2033.0,1212.0,0.0,1212.0,0.5961633054599115,Off,Off-grid,Diesel,,2023-24,Kintore,"Kintore NT 0872, Australia",NT,-23.2756448,129.3893238
POWER AND WATER CORPORATION,WARRUWI (GOULBURN IS),F,NT,7810.0,2169.0,1372.0,0.0,1372.0,0.6325495620101429,Off,Off-grid,Diesel,,2023-24,Warruwi,"Warruwi NT 0822, Australia",NT,-11.6511842,133.3885099
POWER AND WATER CORPORATION,WILORA (STIRLING),F,NT,1169.0,325.0,260.0,0.0,260.0,0.8,Off,Off-grid,Diesel,,2023-24,Wilora,"Wilora NT 0872, Australia",NT,-21.7404613,133.7311459
POWER AND WATER CORPORATION,WIRLIYATJARRAYI (WILLOWRA),F,NT,3872.0,1076.0,776.0,0.0,776.0,0.7211895910780669,Off,Off-grid,Diesel,,2023-24,Wirliyajarrayi Store,"Lot 39, Anmatjere NT 0872, Australia",NT,-21.247534,132.60985399999998
POWER AND WATER CORPORATION,YARRALIN,F,NT,5778.0,1605.0,1118.0,0.0,1118.0,0.6965732087227414,Off,Off-grid,Diesel,,2023-24,Yarralin,"Yarralin NT 0852, Australia",NT,-16.447427599999997,130.8837408
POWER AND WATER CORPORATION,YUENDUMU,F,NT,18125.0,5035.0,3095.0,0.0,3095.0,0.6146971201588878,Off,Off-grid,Diesel,,2023-24,Yuendumu,"Yuendumu NT 0872, Australia",NT,-22.2539566,131.79538829999998
POWER AND WATER CORPORATION,CORPORATE TOTAL,C,,523499.0,145416.0,94825.0,0.0,94825.0,,,,,,2023-24,Total Corporate Services,"1/79 Bourke Rd, Alexandria NSW 2015, Australia",NSW,-33.9182057,151.18811259999998
POWER GENERATION CORPORATION,CHANNEL ISLAND POWER STATION,F,NT,2664641.0,740178.0,462116.0,0.0,462116.0,0.6243309041879116,On,DKIS,Gas,,2023-24,Channel Island Power Station,"1840 Channel Island Rd, Channel Island NT 0822, Australia",NT,-12.5550166,130.86631839999998
